date,kospi,usdkrw,sp500,vix,kospi_vol_20d,kospi_vol_60d,usdkrw_vol_20d,usdkrw_vol_60d,bis_ratio
2012-10-01,1912.06005859375,1090.300048828125,1412.1600341796875,18.600000381469727,,,0.1577348119926385,0.17665975720319083,
2012-11-01,1932.9000244140625,1082.0999755859375,1416.1800537109375,15.869999885559082,0.12242293736542056,,0.1841648518380793,0.16915372694760678,
2012-12-01,1997.050048828125,1038.0999755859375,1426.18994140625,18.020000457763672,0.09944151980783178,,0.21741657737635134,0.17839438046591913,
2013-01-01,1961.93994140625,1085.4000244140625,1498.1099853515625,14.279999732971191,0.09483568218690791,,0.24790496832801506,,
2013-02-01,2026.489990234375,1083.9000244140625,1514.6800537109375,15.510000228881836,0.09373665662885315,,0.20831533616092837,0.22155005021432111,
2013-03-01,2004.8900146484375,1112.0,1569.18994140625,12.699999809265137,,,0.22289217950805945,0.22676770306160782,
2013-04-01,1963.949951171875,1103.199951171875,1597.5699462890625,13.520000457763672,0.11785322256184562,,0.19194680441254056,0.20478814260940306,
2013-05-01,2001.050048828125,1127.5999755859375,1630.739990234375,16.299999237060547,,,0.22637155453014907,0.20908815177013404,
2013-06-01,1863.3199462890625,1147.199951171875,1606.280029296875,16.860000610351562,,,0.19548483900729238,0.20684153302356947,
2013-07-01,1914.030029296875,1113.300048828125,1685.72998046875,13.449999809265137,0.18697184813477974,,0.13907419832067736,0.19485881145638967,
2013-08-01,1926.3599853515625,1111.699951171875,1632.969970703125,17.010000228881836,0.1226551285654887,,0.12275839732688398,0.148070204130727,
2013-09-01,1996.9599609375,1075.800048828125,1681.550048828125,16.600000381469727,0.12280249319556576,,0.06556926746392835,0.10945178979745189,
2013-10-01,2030.0899658203125,1058.199951171875,1756.5400390625,13.75,,,0.050331812238351134,0.09291868281423853,
2013-11-01,2044.8699951171875,1060.0999755859375,1805.81005859375,13.699999809265137,0.1278124194017195,,0.18555021037354325,,
2013-12-01,2011.3399658203125,1054.300048828125,1848.3599853515625,13.720000267028809,0.1206543947851989,,0.09386415265651021,,
2014-01-01,1941.1500244140625,1079.300048828125,1782.5899658203125,18.40999984741211,,,0.08210845016040086,0.12750743761100997,
2014-02-01,1979.989990234375,1068.699951171875,1859.449951171875,14.0,,,0.09902144708915869,0.08981310906733335,
2014-03-01,1985.6099853515625,1066.550048828125,1872.3399658203125,13.880000114440918,0.10838547492942845,,0.05518614704982216,0.08465162074525474,
2014-04-01,1961.7900390625,1029.43994140625,1883.949951171875,13.40999984741211,0.07876462271297037,0.09399290561290131,0.06068146779696368,0.07177278116350773,
2014-05-01,1994.9599609375,1018.5399780273438,1923.5699462890625,11.399999618530273,,,0.08442145552744154,0.0699911296739177,
2014-06-01,2002.2099609375,1013.2999877929688,1960.22998046875,11.569999694824219,,,0.08848311140831824,0.08746730359136023,
2014-07-01,2076.1201171875,1023.5999755859375,1930.6700439453125,16.950000762939453,0.08067546077316325,,0.042695781800202934,0.0833536223645995,
2014-08-01,2068.5400390625,1014.2000122070312,2003.3699951171875,12.09000015258789,0.07894505108442085,,0.06833764753087623,0.06450203289708152,
2014-09-01,2020.0899658203125,1052.199951171875,1972.2900390625,16.309999465942383,,,0.11502330877161014,0.08275112410000326,
2014-10-01,1964.4300537109375,1053.800048828125,2018.050048828125,14.029999732971191,,,0.16200691076826623,0.13150601569325046,
2014-11-01,1980.780029296875,1099.0999755859375,2067.56005859375,13.329999923706055,0.10798595823147733,,0.15963763004149978,0.15553656736765226,
2014-12-01,1915.5899658203125,1095.300048828125,2058.89990234375,19.200000762939453,0.09442089806556214,,0.1290654137458076,0.1476854528001515,
2015-01-01,1949.260009765625,1098.800048828125,1994.989990234375,20.969999313354492,0.11932843734880484,,0.1069808354607123,0.13299153089493532,14.01
2015-02-01,1985.800048828125,1100.6700439453125,2104.5,13.34000015258789,0.08951003233670896,,0.08882988592399729,0.10535951507570007,14.01
2015-03-01,2041.030029296875,1105.5,2067.889892578125,15.289999961853027,0.10548829033185393,,0.09364198689408379,0.09561075765241464,14.01
2015-04-01,2127.169921875,1068.969970703125,2085.510009765625,14.550000190734863,0.0941171579901054,,0.08893267841977165,0.09132649955673151,14.01
2015-05-01,2114.800048828125,1107.0,2107.389892578125,13.84000015258789,,,0.08177981892889839,0.08970969296199931,14.01
2015-06-01,2074.199951171875,1118.219970703125,2063.110107421875,18.229999542236328,0.0928121678747502,,0.07803413297908599,0.08201993386166595,14.01
2015-07-01,2030.1600341796875,1170.77001953125,2103.840087890625,12.119999885559082,0.13692917539815203,,0.06779806306564336,0.07586915153835447,14.01
2015-08-01,1941.489990234375,1177.5999755859375,1972.1800537109375,28.43000030517578,0.10525103143268234,,0.09024275054644598,0.0782056311016169,14.01
2015-09-01,1962.81005859375,1194.1600341796875,1920.030029296875,24.5,0.21553196096150015,,0.0858669569221973,0.081903265873892,14.01
2015-10-01,2029.469970703125,1139.8599853515625,2079.360107421875,15.069999694824219,,,0.08902457215641203,0.09005016378796074,14.01
2015-11-01,1991.969970703125,1154.8299560546875,2080.409912109375,16.1299991607666,0.11000556414739927,,0.09619012390635419,0.09101443042693408,14.01
2015-12-01,1961.31005859375,1175.43994140625,2043.93994140625,18.209999084472656,0.1474682572508414,,0.09462165144088085,0.09476459540107982,14.01
2016-01-01,1912.06005859375,1205.6300048828125,1940.239990234375,20.200000762939453,,,0.07955582506630977,0.08883861753841152,14.55
2016-02-01,1916.6600341796875,1241.1300048828125,1932.22998046875,20.549999237060547,0.17537236785029825,,0.09223446806207804,0.08778772160696593,14.55
2016-03-01,1995.8499755859375,1140.22998046875,2059.739990234375,13.949999809265137,0.058697307443627916,,0.11721042510275333,0.0989943627562036,14.55
2016-04-01,1994.1500244140625,1134.0,2065.300048828125,15.699999809265137,0.0728879087714717,,0.11386985597658768,0.11184480252240689,14.55
2016-05-01,1983.4000244140625,1198.449951171875,2096.949951171875,14.1899995803833,,,0.10799443849826207,0.1157128803378272,14.55
2016-06-01,1970.3499755859375,1152.1500244140625,2098.860107421875,15.630000114440918,,,0.11741888826810443,0.11230467857173382,14.55
2016-07-01,2016.18994140625,1123.3499755859375,2173.60009765625,11.869999885559082,0.14962578797163337,,0.12038226965491945,0.11655020007859081,14.55
2016-08-01,2034.6500244140625,1118.3800048828125,2170.949951171875,13.420000076293945,0.08774194411013156,,0.0872135102470846,0.10949154101935074,14.55
2016-09-01,2043.6300048828125,1101.6199951171875,2168.27001953125,13.289999961853027,0.11177358476386992,,0.09716554211580708,0.09844434903559551,14.55
2016-10-01,2008.18994140625,1146.699951171875,2126.14990234375,17.059999465942383,,,0.10776240025644365,0.0979846647669633,14.55
2016-11-01,1983.47998046875,1167.8599853515625,2198.81005859375,13.329999923706055,0.13294844627560257,,0.11294845465323981,0.10644601383394056,14.55
2016-12-01,2026.4599609375,1205.2900390625,2238.830078125,14.039999961853027,0.10887874621717222,0.11329389890490223,0.10550743156455779,0.10803534423732186,14.55
2017-01-01,2067.570068359375,1169.2099609375,2278.8701171875,11.989999771118164,,,0.11942850544754692,0.11365266438808992,14.83
2017-02-01,2091.639892578125,1133.93994140625,2363.639892578125,12.920000076293945,0.061409375236876874,,0.12537432048025804,0.1171520117006735,14.83
2017-03-01,2160.22998046875,1117.02001953125,2362.719970703125,12.369999885559082,0.08237714372347577,,0.09431394925410698,0.1151413570899802,14.83
2017-04-01,2205.43994140625,1129.93994140625,2384.199951171875,10.819999694824219,0.07735789107982347,,0.08999198549236158,0.10102220731316391,14.83
2017-05-01,2347.3798828125,1123.9000244140625,2411.800048828125,10.40999984741211,,,0.07696498945993822,0.08789371241294593,14.83
2017-06-01,2391.7900390625,1146.1400146484375,2423.409912109375,11.180000305175781,,,0.07178570768519134,0.07755758197224227,14.83
2017-07-01,2402.7099609375,1124.050048828125,2470.300048828125,10.260000228881836,0.06361867462964414,,0.069371354286609,0.07297642740941389,14.83
2017-08-01,2363.18994140625,1123.3299560546875,2471.64990234375,10.59000015258789,0.10650076344337771,,0.06917850364554873,,14.83
2017-09-01,2394.469970703125,1145.93994140625,2519.360107421875,9.510000228881836,0.08632005766708035,,0.06720198886425524,,14.83
2017-10-01,2523.429931640625,1123.449951171875,2575.260009765625,10.180000305175781,,,0.04759017239034479,0.06100433138128271,14.83
2017-11-01,2476.3701171875,1080.6600341796875,2647.580078125,11.279999732971191,0.07831106470128842,,0.051394539417975296,0.05632939551299126,14.83
2017-12-01,2467.489990234375,1069.489990234375,2673.610107421875,11.039999961853027,0.10383471450956348,,0.06023266394141324,,14.83
2018-01-01,2566.4599609375,1072.5400390625,2823.81005859375,13.539999961853027,0.10980735424431975,,0.05414785366393485,,15.48
2018-02-01,2427.360107421875,1079.3900146484375,2713.830078125,19.850000381469727,0.1473473079573921,,0.1083165149747333,0.08228646020946362,15.48
2018-03-01,2445.85009765625,1062.0,2640.8701171875,19.969999313354492,0.17228484541145886,,0.10007054382245734,0.09160061594574112,15.48
2018-04-01,2515.3798828125,1067.5999755859375,2648.050048828125,15.930000305175781,0.1407352684271648,,0.08423224627311804,0.09849007052291706,15.48
2018-05-01,2423.010009765625,1075.030029296875,2705.27001953125,15.430000305175781,,,0.07686505861191521,0.08498904741655512,15.48
2018-06-01,2326.1298828125,1120.5400390625,2718.3701171875,16.09000015258789,,,0.08331602493220294,0.07974263185602215,15.48
2018-07-01,2295.260009765625,1116.6700439453125,2816.2900390625,12.829999923706055,0.12019510898419648,,0.073750725468552,0.07847086101099195,15.48
2018-08-01,2322.8798828125,1115.449951171875,2901.52001953125,12.859999656677246,0.09866786448285939,,0.09901000793577694,0.08554128702392351,15.48
2018-09-01,2343.070068359375,1112.31005859375,2913.97998046875,12.119999885559082,0.08367648007753556,,0.08958566934371068,0.0891391031614062,15.48
2018-10-01,2029.68994140625,1137.699951171875,2711.739990234375,21.229999542236328,,,0.07686264102522333,0.08758653960063896,15.48
2018-11-01,2096.860107421875,1117.02001953125,2760.169921875,18.06999969482422,0.18787199280579062,,0.0921287829348706,0.08445573957897701,15.48
2018-12-01,2041.0400390625,1116.300048828125,2506.85009765625,25.420000076293945,0.13459022861642964,,0.07644128832317833,0.08221116726730737,15.48
2019-01-01,2204.85009765625,1109.0,2704.10009765625,16.56999969482422,0.11869818096560956,,0.065980188037672,0.07684999278163013,15.86
2019-02-01,2195.43994140625,1115.0999755859375,2784.489990234375,14.779999732971191,0.11586545959512123,,0.060167524500228456,0.06604652516946018,15.86
2019-03-01,2140.669921875,1134.3199462890625,2834.39990234375,13.710000038146973,,,0.05209507374306307,0.05879367706621115,15.86
2019-04-01,2203.590087890625,1158.7900390625,2945.830078125,13.119999885559082,0.10891089171499847,,0.05591210853534798,0.054939748115594454,15.86
2019-05-01,2041.739990234375,1188.3800048828125,2752.06005859375,18.709999084472656,,,0.06399411593929126,0.05712666490131186,15.86
2019-06-01,2130.6201171875,1155.510009765625,2941.760009765625,15.079999923706055,0.14892949197573468,,0.07082232777363717,,15.86
2019-07-01,2024.550048828125,1180.6500244140625,2980.3798828125,16.1200008392334,0.12201591262863253,,0.06461794402882015,,15.86
2019-08-01,1967.7900390625,1207.1600341796875,2926.4599609375,18.979999542236328,0.14556737290206936,,0.07618052063839342,0.07221746093973076,15.86
2019-09-01,2063.050048828125,1201.9100341796875,2976.739990234375,16.239999771118164,,,0.0617211662388655,0.06879402158807171,15.86
2019-10-01,2083.47998046875,1163.699951171875,3037.56005859375,13.220000267028809,,,0.05466874637174938,0.06598528195694697,15.86
2019-11-01,2087.9599609375,1177.010009765625,3140.97998046875,12.619999885559082,0.1087975653450239,,0.053790542102103454,0.055388749350928274,15.86
2019-12-01,2197.669921875,1156.3499755859375,3230.780029296875,13.779999732971191,0.12593168458193782,,0.061015624307300564,0.05738583156744923,15.86
2020-01-01,2119.010009765625,1187.1199951171875,3225.52001953125,18.84000015258789,,,0.05686545294528091,0.058467495276956306,15.6
2020-02-01,1987.010009765625,1211.31005859375,2954.219970703125,40.11000061035156,0.23538957248400913,,0.07219064720850443,0.06536087921311026,15.6
2020-03-01,1754.6400146484375,1222.699951171875,2584.590087890625,53.540000915527344,0.4216552813992454,,0.12192169209186733,0.08835243708726594,15.6
2020-04-01,1947.56005859375,1210.7900390625,2912.429931640625,34.150001525878906,0.6976182448497958,,0.14842698599428164,0.12344524271326557,15.6
2020-05-01,2029.5999755859375,1237.97998046875,3044.31005859375,27.510000228881836,,,0.0813009735738919,0.12508323579471198,15.6
2020-06-01,2108.330078125,1198.489990234375,3100.2900390625,30.43000030517578,0.25393769725453796,,0.08079765692468313,0.10225555835921404,15.6
2020-07-01,2249.3701171875,1189.56005859375,3271.1201171875,24.459999084472656,0.21865793761452212,0.219846897392579,0.05557019892227145,0.07210160792018096,15.6
2020-08-01,2326.169921875,1179.5899658203125,3500.31005859375,26.40999984741211,0.1339737063562159,0.2197603488039666,0.05197555548253324,0.06303728487612908,15.6
2020-09-01,2327.889892578125,1167.8599853515625,3363.0,26.3700008392334,0.17476865200021424,,0.05351378789260945,0.05209408089563714,15.6
2020-10-01,2267.14990234375,1129.52001953125,3269.9599609375,38.02000045776367,,,0.06456127152187321,0.05660228200247724,15.6
2020-11-01,2591.340087890625,1104.3299560546875,3621.6298828125,20.56999969482422,0.17805868613027315,,0.057076338105631584,0.05877897022145563,15.6
2020-12-01,2873.469970703125,1086.4200439453125,3756.070068359375,22.75,0.16098507018991504,,0.06010807164682176,0.06008765466918432,15.6
2021-01-01,2976.2099609375,1112.2900390625,3714.239990234375,33.09000015258789,,,0.0538828442555453,0.05688165302158234,16.3
2021-02-01,3012.949951171875,1119.1300048828125,3811.14990234375,27.950000762939453,0.28945689061553254,,0.05677285830942484,0.05745007413112056,16.3
2021-03-01,3061.419921875,1132.3199462890625,3972.889892578125,19.399999618530273,0.14468596722012067,,0.11904097604353152,0.0830734875145376,16.3
2021-04-01,3147.860107421875,1106.6300048828125,4181.169921875,18.610000610351562,0.10328500515373983,,0.05776197804259267,0.08664530532106153,16.3
2021-05-01,3203.919921875,1112.8499755859375,4204.10986328125,16.760000228881836,0.10561167756399148,,0.07295106143373584,0.08579923776911291,16.3
2021-06-01,3296.679931640625,1130.510009765625,4297.5,15.829999923706055,0.07849418007788092,,0.07424311002447942,0.06837013329714774,16.3
2021-07-01,3202.320068359375,1142.1199951171875,4395.259765625,18.239999771118164,0.09251617287892722,,0.06127087946144183,0.07039488899556219,16.3
2021-08-01,3199.27001953125,1165.510009765625,4522.68017578125,16.479999542236328,0.11160639094489444,0.09450704221603753,0.06650755302070498,0.06610394591951502,16.3
2021-09-01,3068.820068359375,1187.4300537109375,4307.5400390625,23.139999389648438,0.143483817056996,,0.07048257045110437,0.06576913015534876,16.3
2021-10-01,2970.679931640625,1167.3699951171875,4605.3798828125,16.260000228881836,,,0.06504491674935178,0.06724013223640174,16.3
2021-11-01,2839.010009765625,1190.739990234375,4567.0,27.190000534057617,0.13371501501965555,,0.09633666937356379,0.07780813114095873,16.3
2021-12-01,2977.64990234375,1189.8900146484375,4766.18017578125,17.219999313354492,0.16810427284215643,,0.06494432138427282,0.07917911127136622,16.3
2022-01-01,2663.340087890625,1207.7099609375,4515.5498046875,24.829999923706055,,,0.055036817319313994,0.07598732006344565,16.15
2022-02-01,2699.179931640625,1197.5899658203125,4373.93994140625,30.149999618530273,,,0.04387318831664443,0.051810783145352333,16.15
2022-03-01,2757.64990234375,1210.43994140625,4530.41015625,20.559999465942383,,,0.09085313767812997,0.06693766570104297,16.15
2022-04-01,2695.050048828125,1272.2900390625,4131.93017578125,33.400001525878906,0.12713975452689444,,0.08670670949965757,0.07989091746715037,16.15
2022-05-01,2685.89990234375,1236.1700439453125,4132.14990234375,26.190000534057617,0.14560159370129036,,0.10018132862955782,0.09520137876500478,16.15
2022-06-01,2332.639892578125,1301.72998046875,3785.3798828125,28.709999084472656,,,0.10828958241246572,0.09922249863923654,16.15
2022-07-01,2451.5,1295.1500244140625,4130.2900390625,21.329999923706055,0.22058939175950348,,0.10266135814802785,0.10515618342423513,16.15
2022-08-01,2472.050048828125,1350.18994140625,3955.0,25.8700008392334,0.1151687177280695,,0.08850572779367184,0.09793069600464482,16.15
2022-09-01,2155.489990234375,1430.1700439453125,3585.6201171875,31.6200008392334,,,0.08987702063053939,0.09303337015907034,16.15
2022-10-01,2293.610107421875,1421.6500244140625,3871.97998046875,25.8799991607666,,,0.10159818962045766,0.09329612197296895,16.15
2022-11-01,2472.530029296875,1325.3699951171875,4080.110107421875,20.579999923706055,0.1749162694589976,,0.14368133114064138,0.11819341892336879,16.15
2022-12-01,2236.39990234375,1260.260009765625,3839.5,21.670000076293945,0.16227999097300344,,0.1996892889269126,0.15901934635906165,16.15
2023-01-01,2425.080078125,1231.5,4076.60009765625,19.399999618530273,,,0.11055833063662374,0.1598040236122407,16.4
2023-02-01,2412.85009765625,1318.3499755859375,3970.14990234375,20.700000762939453,0.1688481716616974,,0.08933652557055845,0.13680782290073532,16.4
2023-03-01,2476.860107421875,1296.5,4109.31005859375,18.700000762939453,0.15413337808487024,,0.11874219873073831,0.10921922532871466,16.4
2023-04-01,2501.530029296875,1339.3900146484375,4169.47998046875,15.779999732971191,0.12497640135646546,,0.09678596104447175,0.10467978609182652,16.4
2023-05-01,2577.1201171875,1319.7900390625,4179.830078125,17.940000534057617,,,0.09134881224149084,0.10258106758068013,16.4
2023-06-01,2564.280029296875,1323.0699462890625,4450.3798828125,13.59000015258789,,,0.09484523384974969,0.093249398744213,16.4
2023-07-01,2632.580078125,1272.3900146484375,4588.9599609375,13.630000114440918,0.12633182442634935,,0.10845148193424427,0.09843231242390785,16.4
2023-08-01,2556.27001953125,1323.030029296875,4507.66015625,13.569999694824219,0.14154764807911832,,0.08198746995925178,0.0975056287787945,16.4
2023-09-01,2465.070068359375,1347.8499755859375,4288.0498046875,17.520000457763672,0.11644914694220908,,0.07015198407078749,0.08720152392330557,16.4
2023-10-01,2277.989990234375,1348.0699462890625,4193.7998046875,18.139999389648438,,,0.07412535211270894,0.07416303039193294,16.4
2023-11-01,2535.2900390625,1288.3599853515625,4567.7998046875,12.920000076293945,0.28049238324481646,,0.10718628482294833,0.0863405461499229,16.4
2023-12-01,2655.280029296875,1277.8399658203125,4769.830078125,12.449999809265137,0.1316679306018731,,0.10779259423927508,0.0987414172676423,16.4
2024-01-01,2497.090087890625,1326.6199951171875,4845.64990234375,14.350000381469727,0.13480611928929687,,0.1083018804422007,0.10998922185012339,16.52
2024-02-01,2642.360107421875,1333.3800048828125,5096.27001953125,13.399999618530273,0.1732584425873239,,0.07673410851869648,0.09892166608814384,16.52
2024-03-01,2746.6298828125,1349.800048828125,5254.35009765625,13.010000228881836,,,0.05989569699461103,0.08079455906329337,16.52
2024-04-01,2692.06005859375,1374.6400146484375,5035.68994140625,15.649999618530273,0.1621955649138259,,0.07462350334200549,0.07026609676263147,16.52
2024-05-01,2636.52001953125,1375.6199951171875,5277.509765625,12.920000076293945,,,0.08007210304016338,0.07333626848066378,16.52
2024-06-01,2797.820068359375,1386.949951171875,5460.47998046875,12.4399995803833,,,0.07152067494069105,0.07621430600638233,16.52
2024-07-01,2770.68994140625,1383.5,5522.2998046875,16.360000610351562,0.1185775512088207,,0.061278994152576406,0.06980075273546618,16.52
2024-08-01,2674.31005859375,1332.8800048828125,5648.39990234375,15.0,0.3387525746094785,,0.08458247400336139,0.07309477911647579,16.52
2024-09-01,2593.27001953125,1309.300048828125,5762.47998046875,16.729999542236328,0.16178256859533863,,0.08496847615637622,0.0784986335634369,16.52
2024-10-01,2556.14990234375,1378.5699462890625,5705.4501953125,23.15999984741211,,,0.08692195138843449,0.08850907693591208,16.52
2024-11-01,2455.909912109375,1393.300048828125,6032.3798828125,13.510000228881836,0.17172665152466612,,0.11114147656933537,0.09564510873271173,16.52
2024-12-01,2399.489990234375,1467.3900146484375,5881.6298828125,17.350000381469727,0.21004473304206847,,0.09898556039264261,0.09998435928053219,16.52
2025-01-01,2517.3701171875,1441.6600341796875,6040.52978515625,16.43000030517578,,,0.10672660652537158,0.1081348914972775,16.67
2025-02-01,2532.780029296875,1449.8599853515625,5954.5,19.6299991607666,0.1991506477332241,,0.11367015783868309,0.10626433837848133,16.67
2025-03-01,2481.1201171875,1469.4100341796875,5611.85009765625,22.280000686645508,,,0.08108842574776076,0.10198428045090642,16.67
2025-04-01,2556.610107421875,1431.1600341796875,5569.06005859375,24.700000762939453,0.3167406066544882,,0.11800194907489678,0.1087243606011821,16.67
2025-05-01,2697.669921875,1370.4100341796875,5911.68994140625,18.56999969482422,,,0.15980142490484286,,16.67
2025-06-01,3071.699951171875,1363.5899658203125,6204.9501953125,16.729999542236328,,,0.11779879712447401,,16.67
2025-07-01,3245.43994140625,1392.52001953125,6339.39013671875,16.719999313354492,0.1653775739641577,,0.09397084300288415,0.11887015427870293,16.67
2025-08-01,3186.010009765625,1384.4100341796875,6460.259765625,15.359999656677246,0.18322833088535803,,0.05845743631322434,0.09114847877059015,16.67
2025-09-01,3424.60009765625,1399.3299560546875,6688.4599609375,16.280000686645508,0.1406872106837074,,0.06711803935301584,0.07082634172176737,16.67
2025-10-01,4107.5,1424.02001953125,6840.2001953125,17.440000534057617,0.16879397100378773,,0.06368856279486576,0.06343490353006691,16.67
2025-11-01,3926.590087890625,1461.4000244140625,6849.08984375,16.350000381469727,0.3185329257222957,,0.07278999519288444,0.0676409127329066,16.67
2025-12-01,4214.169921875,1437.9100341796875,6845.5,14.949999809265137,0.2673566451480454,,0.07817697262637141,0.07261675939048605,16.67
2026-01-01,5224.35986328125,1428.760009765625,6939.02978515625,17.440000534057617,0.1548388238515831,,0.09024510071712197,0.0824374111462026,16.7
2026-02-01,6244.1298828125,1432.3199462890625,6878.8798828125,19.860000610351562,0.37029499619447004,,0.0956894131430337,0.0873770084951358,16.7
2026-03-01,5052.4599609375,1516.1300048828125,6528.52001953125,25.25,0.7529822337245206,,0.14310414729789567,0.11180245342385355,16.7
2026-04-01,5450.330078125,1500.6199951171875,6593.39990234375,26.170000076293945,0.6285248743128218,,0.14469782586692861,0.12248123628829573,16.7
